,close,high,low,open,vol
2007-08-01,23228.9,23228.9,23228.9,23509.2,0
2007-08-02,23261.7,23261.7,23261.7,23228.9,0
2007-08-03,23033.2,23033.2,23033.2,23261.7,0
2007-08-06,22871.2,22871.2,22871.2,23033.2,0
2007-08-07,23221.1,23221.1,23221.1,22871.2,0
2007-08-08,23777.8,23777.8,23777.8,23221.1,0
2007-08-09,23514.9,23514.9,23514.9,23777.8,0
2007-08-10,23003.2,23003.2,23003.2,23514.9,0
2007-08-13,23445.6,23445.6,23445.6,23514.9,0
2007-08-14,23161.1,23161.1,23161.1,23445.6,0
2007-08-15,23109.3,23109.3,23109.3,23161.1,0
2007-08-16,22248.6,22248.6,22248.6,23109.3,0
2007-08-17,22658.9,22658.9,22658.9,22248.6,0
2007-08-20,22709.2,22709.2,22709.2,22658.9,0
2007-08-21,22662.6,22662.6,22662.6,22709.2,0
2007-08-22,22852.6,22852.6,22852.6,22662.6,0
2007-08-23,22746.3,22746.3,22746.3,22852.6,0
2007-08-24,22813.1,22813.1,22813.1,22746.3,0
2007-08-27,22767.1,22767.1,22767.1,22813.1,0
2007-08-28,22479.5,22479.5,22479.5,22767.1,0
2007-08-29,22573.2,22573.2,22573.2,22479.5,0
2007-08-30,22779.7,22779.7,22779.7,22573.2,0
2007-08-31,23044.6,23044.6,23044.6,22779.7,0
2007-09-03,23151.3,23151.3,23151.3,23044.6,0
2007-09-04,23220.0,23220.0,23220.0,23151.3,0
2007-09-05,22663.0,22663.0,22663.0,23220.0,0
2007-09-06,22596.7,22596.7,22596.7,22663.0,0
2007-09-07,22079.3,22079.3,22079.3,22596.7,0
2007-09-10,21845.2,21845.2,21845.2,22079.3,0
2007-09-11,22226.0,22226.0,22226.0,21845.2,0
2007-09-12,22249.7,22249.7,22249.7,22226.0,0
2007-09-13,22404.7,22404.7,22404.7,22249.7,0
2007-09-14,22059.7,22059.7,22059.7,22404.7,0
2007-09-17,21798.5,21798.5,21798.5,22059.7,0
2007-09-18,22347.7,22347.7,22347.7,21798.5,0
2007-09-19,23068.3,23068.3,23068.3,22347.7,0
2007-09-20,22960.6,22960.6,22960.6,23068.3,0
2007-09-21,22998.0,22998.0,22998.0,22960.6,0
2007-09-24,23068.2,23068.2,23068.2,22998.0,0
2007-09-25,22777.3,22777.3,22777.3,23068.2,0
2007-09-26,23098.5,23098.5,23098.5,22777.3,0
2007-09-27,23206.4,23206.4,23206.4,23098.5,0
2007-09-28,23198.4,23198.4,23198.4,23206.4,0
2007-10-01,23240.5,23240.5,23240.5,23198.4,0
2007-10-02,23540.3,23540.3,23540.3,23240.5,0
2007-10-03,23540.3,23540.3,23540.3,23240.5,0
2007-10-04,23424.8,23424.8,23424.8,23540.3,0
2007-10-05,23701.9,23701.9,23701.9,23424.8,0
2007-10-08,23569.7,23569.7,23569.7,23701.9,0
2007-10-09,23683.2,23683.2,23683.2,23655.2,0
2007-10-10,23683.2,23683.2,23683.2,23655.2,0
2007-10-11,24067.3,24067.3,24067.3,23683.2,0
2007-10-12,24067.3,24067.3,24067.3,23683.2,0
2007-10-15,24206.8,24206.8,24206.8,24324.4,0
2007-10-16,24353.7,24353.7,24353.7,24206.8,0
2007-10-17,24594.0,24594.0,24594.0,24353.7,0
2007-10-18,24716.1,24716.1,24716.1,24594.0,0
2007-10-19,24752.2,24752.2,24752.2,24716.1,0
2007-10-22,24436.5,24436.5,24436.5,24752.2,0
2007-10-23,24598.7,24598.7,24598.7,24436.5,0
2007-10-24,24289.9,24289.9,24289.9,24598.7,0
2007-10-25,24539.1,24539.1,24539.1,24289.9,0
2007-10-26,24886.6,24886.6,24886.6,24539.1,0
2007-10-29,25100.5,25100.5,25100.5,24886.6,0
2007-10-30,25171.3,25171.3,25171.3,25100.5,0
2007-10-31,25343.6,25343.6,25343.6,25171.3,0
2007-11-01,25170.9,25170.9,25170.9,25343.6,0
2007-11-02,25273.2,25273.2,25273.2,25170.9,0
2007-11-05,25276.7,25276.7,25276.7,25273.2,0
2007-11-06,25387.8,25387.8,25387.8,25276.7,0
2007-11-07,25470.7,25470.7,25470.7,25302.3,0
2007-11-08,25470.7,25470.7,25470.7,25302.3,0
2007-11-09,25128.0,25128.0,25128.0,25470.7,0
2007-11-12,25197.5,25197.5,25197.5,25128.0,0
2007-11-13,25261.6,25261.6,25261.6,25197.5,0
2007-11-14,25329.5,25329.5,25329.5,25261.6,0
2007-11-15,25198.3,25198.3,25198.3,25329.5,0
2007-11-16,25267.5,25267.5,25267.5,25198.3,0
2007-11-19,24899.5,24899.5,24899.5,25267.5,0
2007-11-20,25157.1,25157.1,25157.1,24899.5,0
2007-11-21,24619.4,24619.4,24619.4,25157.1,0
2007-11-22,25157.1,25157.1,25157.1,24619.4,0
2007-11-23,24663.8,24663.8,24663.8,25157.1,0
2007-11-26,24564.4,24564.4,24564.4,24663.8,0
2007-11-27,24541.1,24541.1,24541.1,24564.4,0
2007-11-28,24943.1,24943.1,24943.1,24541.1,0
2007-11-29,25087.5,25087.5,25087.5,24943.1,0
2007-11-30,25253.1,25253.1,25253.1,25087.5,0
2007-12-03,25356.7,25356.7,25356.7,25253.1,0
2007-12-04,25170.1,25170.1,25170.1,25356.7,0
2007-12-05,25320.8,25320.8,25320.8,25170.1,0
2007-12-06,25150.5,25150.5,25150.5,25320.8,0
2007-12-07,25348.7,25348.7,25348.7,25150.5,0
2007-12-10,25369.6,25369.6,25369.6,25348.7,0
2007-12-11,25462.2,25462.2,25462.2,25369.6,0
2007-12-12,25413.3,25413.3,25413.3,25462.2,0
2007-12-13,24835.3,24835.3,24835.3,25413.3,0
2007-12-14,24957.8,24957.8,24957.8,24835.3,0
2007-12-17,24545.7,24545.7,24545.7,24957.8,0
2007-12-18,24487.3,24487.3,24487.3,24545.7,0
2007-12-19,24319.2,24319.2,24319.2,24487.3,0
2007-12-20,24260.0,24260.0,24260.0,24319.2,0
2007-12-21,24498.9,24498.9,24498.9,24260.0,0
2007-12-27,24446.0,24446.0,24446.0,24498.9,0
2007-12-28,24327.5,24327.5,24327.5,24446.0,0
2008-01-02,24327.5,24327.5,24327.5,24446.0,0
2008-01-03,24327.5,24327.5,24327.5,24446.0,0
2008-01-04,24327.5,24327.5,24327.5,24446.0,0
2008-01-07,23540.2,23540.2,23540.2,23540.2,0
2008-01-08,23551.1,23551.1,23551.1,23540.2,0
2008-01-09,23447.5,23447.5,23447.5,23551.1,0
2008-01-10,23488.0,23488.0,23488.0,23447.5,0
2008-01-11,23250.3,23250.3,23250.3,23488.0,0
2008-01-14,23250.3,23250.3,23250.3,23488.0,0
2008-01-15,22467.8,22467.8,22467.8,22467.8,0
2008-01-16,22261.5,22261.5,22261.5,22467.8,0
2008-01-17,22194.5,22194.5,22194.5,22261.5,0
2008-01-18,22000.9,22000.9,22000.9,22194.5,0
2008-01-21,20342.0,20342.0,20342.0,22000.9,0
2008-01-22,20342.0,20342.0,20342.0,22000.9,0
2008-01-23,20342.0,20342.0,20342.0,22000.9,0
2008-01-24,20342.0,20342.0,20342.0,22000.9,0
2008-01-25,20342.0,20342.0,20342.0,22000.9,0
2008-01-28,20991.9,20991.9,20991.9,20991.9,0
2008-01-29,21346.3,21346.3,21346.3,20991.9,0
2008-01-30,21346.3,21346.3,21346.3,20991.9,0
2008-01-31,21318.0,21318.0,21318.0,21318.0,0
2008-02-01,21784.6,21784.6,21784.6,21318.0,0
2008-02-04,21818.6,21818.6,21818.6,21784.6,0
2008-02-05,20686.9,20686.9,20686.9,21818.6,0
2008-02-06,21046.2,21046.2,21046.2,20686.9,0
2008-02-07,20807.6,20807.6,20807.6,21046.2,0
2008-02-08,20880.8,20880.8,20880.8,20807.6,0
2008-02-11,20693.5,20693.5,20693.5,20880.8,0
2008-02-12,21397.2,21397.2,21397.2,20693.5,0
2008-02-13,21416.6,21416.6,21416.6,21397.2,0
2008-02-14,21491.6,21491.6,21491.6,21416.6,0
2008-02-15,21105.3,21105.3,21105.3,21491.6,0
2008-02-18,21490.0,21490.0,21490.0,21105.3,0
2008-02-19,21421.4,21421.4,21421.4,21490.0,0
2008-02-20,21421.4,21421.4,21421.4,21490.0,0
2008-02-21,21421.4,21421.4,21421.4,21490.0,0
2008-02-22,21014.2,21014.2,21014.2,21014.2,0
2008-02-25,21238.9,21238.9,21238.9,21014.2,0
2008-02-26,21690.8,21690.8,21690.8,21238.9,0
2008-02-27,21719.5,21719.5,21719.5,21690.8,0
2008-02-28,21425.3,21425.3,21425.3,21719.5,0
2008-02-29,21261.2,21261.2,21261.2,21425.3,0
2008-03-03,20764.1,20764.1,20764.1,21261.2,0
2008-03-04,20388.9,20388.9,20388.9,20764.1,0
2008-03-05,20902.2,20902.2,20902.2,20388.9,0
2008-03-06,20668.5,20668.5,20668.5,20902.2,0
2008-03-07,20487.7,20487.7,20487.7,20668.5,0
2008-03-10,20429.1,20429.1,20429.1,20487.7,0
2008-03-11,21076.5,21076.5,21076.5,20429.1,0
2008-03-12,21198.0,21198.0,21198.0,21076.5,0
2008-03-13,21104.2,21104.2,21104.2,21198.0,0
2008-03-14,21020.6,21020.6,21020.6,21104.2,0
2008-03-17,20430.7,20430.7,20430.7,21020.6,0
2008-03-18,21035.2,21035.2,21035.2,20430.7,0
2008-03-19,21035.2,21035.2,21035.2,20430.7,0
2008-03-20,21035.2,21035.2,21035.2,20430.7,0
2008-03-25,21687.0,21687.0,21687.0,21687.0,0
2008-03-26,21687.0,21687.0,21687.0,21687.0,0
2008-03-27,21687.0,21687.0,21687.0,21687.0,0
2008-03-28,21687.0,21687.0,21687.0,21687.0,0
2008-03-31,21420.3,21420.3,21420.3,21700.2,0
2008-04-01,22114.6,22114.6,22114.6,21420.3,0
2008-04-02,22348.6,22348.6,22348.6,22114.6,0
2008-04-03,22187.5,22187.5,22187.5,22348.6,0
2008-04-04,22362.3,22362.3,22362.3,22187.5,0
2008-04-07,22482.0,22482.0,22482.0,22362.3,0
2008-04-08,22225.5,22225.5,22225.5,22482.0,0
2008-04-09,21966.3,21966.3,21966.3,22225.5,0
2008-04-10,21867.0,21867.0,21867.0,21966.3,0
2008-04-11,21509.4,21509.4,21509.4,21867.0,0
2008-04-14,21318.3,21318.3,21318.3,21509.4,0
2008-04-15,21721.0,21721.0,21721.0,21721.0,0
2008-04-16,22091.0,22091.0,22091.0,22091.0,0
2008-04-17,21979.8,21979.8,21979.8,21979.8,0
2008-04-18,22556.8,22556.8,22556.8,22556.8,0
2008-04-21,22239.3,22239.3,22239.3,22239.3,0
2008-04-22,22239.3,22239.3,22239.3,22239.3,0
2008-04-23,22132.5,22132.5,22132.5,22132.5,0
2008-04-24,22132.5,22132.5,22132.5,22132.5,0
2008-04-25,22310.5,22310.5,22310.5,22310.5,0
2008-04-28,22310.5,22310.5,22310.5,22310.5,0
2008-04-29,22204.1,22204.1,22204.1,22204.1,0
2008-04-30,22204.1,22204.1,22204.1,22204.1,0
2008-05-02,22861.7,22861.7,22861.7,22861.7,0
2008-05-05,22861.7,22861.7,22861.7,22861.7,0
2008-05-06,22773.6,22773.6,22773.6,22773.6,0
2008-05-07,22773.6,22773.6,22773.6,22773.6,0
2008-05-08,22897.5,22897.5,22897.5,22897.5,0
2008-05-09,22687.9,22687.9,22687.9,22687.9,0
2008-05-12,22865.0,22865.0,22865.0,22865.0,0
2008-05-13,22898.6,22898.6,22898.6,22898.6,0
2008-05-14,22898.6,22898.6,22898.6,22898.6,0
2008-05-15,22898.6,22898.6,22898.6,22898.6,0
2008-05-16,23075.7,23075.7,23075.7,23075.7,0
2008-05-19,23075.7,23075.7,23075.7,23075.7,0
2008-05-20,22858.9,22858.9,22858.9,22858.9,0
2008-05-21,22638.6,22638.6,22638.6,22638.6,0
2008-05-22,22630.1,22630.1,22630.1,22630.1,0
2008-05-23,22181.8,22181.8,22181.8,22181.8,0
2008-05-26,22191.7,22191.7,22191.7,22191.7,0
2008-05-27,21975.6,21975.6,21975.6,21975.6,0
2008-05-28,22053.7,22053.7,22053.7,22053.7,0
2008-05-29,22119.5,22119.5,22119.5,22119.5,0
2008-05-30,22219.9,22219.9,22219.9,22219.9,0
2008-06-02,22219.9,22219.9,22219.9,22219.9,0
2008-06-03,21943.4,21943.4,21943.4,21943.4,0
2008-06-04,21943.4,21943.4,21943.4,21943.4,0
2008-06-05,21943.4,21943.4,21943.4,21943.4,0
2008-06-06,21093.8,21093.8,21093.8,21093.8,0
2008-06-09,21093.8,21093.8,21093.8,21093.8,0
2008-06-10,21093.8,21093.8,21093.8,21093.8,0
2008-06-11,21093.8,21093.8,21093.8,21093.8,0
2008-06-12,21093.8,21093.8,21093.8,21093.8,0
2008-06-13,21093.8,21093.8,21093.8,21093.8,0
2008-06-16,21093.8,21093.8,21093.8,21093.8,0
2008-06-17,21054.7,21054.7,21054.7,21054.7,0
2008-06-18,20640.3,20640.3,20640.3,20640.3,0
2008-06-19,20640.3,20640.3,20640.3,20640.3,0
2008-06-20,20640.3,20640.3,20640.3,20640.3,0
2008-06-23,20271.7,20271.7,20271.7,20271.7,0
2008-06-24,19948.4,19948.4,19948.4,19948.4,0
2008-06-25,20341.6,20341.6,20341.6,20341.6,0
2008-06-26,19739.4,19739.4,19739.4,19739.4,0
2008-06-27,19739.4,19739.4,19739.4,19739.4,0
2008-06-30,19695.7,19695.7,19695.7,19695.7,0
2008-07-01,19312.3,19312.3,19312.3,19312.3,0
2008-07-02,19312.3,19312.3,19312.3,19312.3,0
2008-07-03,19677.3,19677.3,19677.3,19677.3,0
2008-07-04,19677.3,19677.3,19677.3,19677.3,0
2008-07-07,19688.3,19688.3,19688.3,19688.3,0
2008-07-08,19688.3,19688.3,19688.3,19688.3,0
2008-07-09,19688.3,19688.3,19688.3,19688.3,0
2008-07-10,19688.3,19688.3,19688.3,19688.3,0
2008-07-11,19688.3,19688.3,19688.3,19688.3,0
2008-07-14,18873.6,18873.6,18873.6,18873.6,0
2008-07-15,18393.0,18393.0,18393.0,18393.0,0
2008-07-16,18617.4,18617.4,18617.4,18617.4,0
2008-07-17,19201.9,19201.9,19201.9,19201.9,0
2008-07-18,19619.6,19619.6,19619.6,19619.6,0
2008-07-21,19437.0,19437.0,19437.0,19437.0,0
2008-07-22,19150.3,19150.3,19150.3,19150.3,0
2008-07-23,19686.0,19686.0,19686.0,19686.0,0
2008-07-24,19686.0,19686.0,19686.0,19686.0,0
