,close,high,low,open,vol
2005-02-14,9585.0,9592.2,9559.4,9588.1,107791000.0
2005-02-15,9634.3,9647.7,9574.8,9579.0,135461000.0
2005-02-16,9575.6,9619.8,9540.2,9618.0,195936000.0
2005-02-17,9585.7,9638.5,9573.1,9584.5,162193000.0
2005-02-18,9570.1,9606.5,9557.1,9591.3,129727000.0
2005-02-21,9464.6,9596.3,9453.8,9577.6,135917000.0
2005-02-22,9350.3,9455.2,9307.2,9448.3,228277000.0
2005-02-23,9354.1,9357.4,9261.4,9329.9,192723000.0
2005-02-24,9352.6,9380.4,9325.6,9377.2,146469000.0
2005-02-25,9439.7,9444.6,9402.3,9416.2,151933000.0
2005-02-28,9391.0,9467.1,9380.9,9454.4,141207000.0
2005-03-01,9472.3,9476.0,9370.8,9372.2,139650000.0
2005-03-02,9443.6,9467.5,9390.1,9464.6,133149000.0
2005-03-03,9418.8,9460.6,9412.0,9436.5,155476000.0
2005-03-04,9538.0,9538.0,9410.7,9411.9,136391000.0
2005-03-07,9545.9,9581.8,9525.0,9568.1,120914000.0
2005-03-08,9480.2,9541.9,9480.2,9536.3,134564000.0
2005-03-09,9410.3,9527.4,9410.3,9496.7,162345000.0
2005-03-10,9319.4,9366.8,9296.9,9365.8,160949000.0
2005-03-11,9330.2,9385.8,9317.4,9370.7,109849000.0
2005-03-14,9296.5,9360.9,9280.4,9318.8,117757000.0
2005-03-15,9354.7,9359.2,9306.8,9311.3,139235000.0
2005-03-16,9201.2,9337.4,9192.2,9335.2,184593000.0
2005-03-17,9235.8,9260.9,9158.0,9197.9,156500000.0
2005-03-18,9263.9,9300.8,9239.7,9254.4,164952000.0
2005-03-21,9225.4,9287.1,9215.7,9236.9,141049000.0
2005-03-22,9299.2,9306.2,9209.5,9234.1,136037000.0
2005-03-23,9252.1,9277.1,9196.8,9206.0,126386000.0
2005-03-24,9309.3,9329.1,9244.9,9265.2,90959000.0
2005-03-29,9324.1,9331.2,9234.1,9266.1,110772000.0
2005-03-30,9280.1,9305.1,9245.5,9277.3,107039000.0
2005-03-31,9258.8,9355.8,9240.5,9333.7,150740000.0
2005-04-01,9289.5,9338.3,9244.7,9254.7,168740000.0
2005-04-04,9206.0,9261.0,9164.3,9257.3,189303000.0
2005-04-05,9298.1,9304.3,9239.3,9246.4,119126000.0
2005-04-06,9382.1,9382.1,9316.6,9320.3,140768000.0
2005-04-07,9392.4,9407.1,9335.0,9377.0,132092000.0
2005-04-08,9385.8,9442.2,9369.7,9439.1,109949000.0
2005-04-11,9334.8,9355.7,9311.2,9341.0,132922000.0
2005-04-12,9303.1,9335.7,9272.1,9334.0,102252000.0
2005-04-13,9373.9,9377.2,9348.9,9359.8,122479000.0
2005-04-14,9364.5,9382.6,9308.9,9316.8,130650000.0
2005-04-15,9155.2,9278.5,9155.2,9275.2,191214000.0
2005-04-18,9025.8,9054.8,8938.9,9046.6,241332000.0
2005-04-19,9046.2,9073.6,9021.0,9050.5,220010000.0
2005-04-20,9016.6,9093.8,8997.7,9091.3,132079000.0
2005-04-21,9018.7,9077.4,8968.8,8975.6,137772000.0
2005-04-22,9096.4,9115.9,9068.5,9108.9,104642000.0
2005-04-25,9106.2,9130.0,9047.5,9050.5,123112000.0
2005-04-26,9083.7,9122.3,9062.3,9115.1,183728000.0
2005-04-27,8985.0,9068.1,8953.6,9066.8,154321000.0
2005-04-28,8985.4,9034.1,8950.7,9015.5,153573000.0
2005-04-29,9001.6,9025.7,8940.5,8955.7,136499000.0
2005-05-02,9119.9,9139.7,9020.1,9027.9,98569000.0
2005-05-03,9168.3,9168.3,9083.2,9094.5,131870000.0
2005-05-04,9195.7,9196.0,9120.8,9168.7,106960000.0
2005-05-05,9235.5,9244.9,9211.6,9232.7,109434000.0
2005-05-06,9263.1,9273.1,9201.6,9224.4,122342000.0
2005-05-09,9223.5,9250.6,9205.8,9245.6,125172000.0
2005-05-10,9146.1,9241.7,9144.8,9241.7,146912000.0
2005-05-11,9149.9,9188.6,9121.9,9140.0,151110000.0
2005-05-12,9213.1,9224.6,9176.9,9188.3,119640000.0
2005-05-13,9222.5,9222.5,9136.2,9144.7,117015000.0
2005-05-16,9217.7,9242.2,9193.7,9222.0,86089000.0
2005-05-17,9213.3,9240.2,9193.6,9238.3,102893000.0
2005-05-18,9364.2,9364.2,9241.8,9241.8,186404000.0
2005-05-19,9400.1,9411.5,9361.9,9386.6,129234000.0
2005-05-20,9368.5,9407.1,9368.5,9403.7,126393000.0
2005-05-23,9397.0,9416.7,9372.6,9408.9,92359000.0
2005-05-24,9372.4,9414.7,9338.9,9403.7,97269000.0
2005-05-25,9351.3,9375.9,9333.0,9354.3,96940000.0
2005-05-26,9417.9,9421.9,9343.3,9350.0,115529000.0
2005-05-27,9381.5,9428.3,9364.4,9420.0,82834000.0
2005-05-30,9466.8,9466.8,9352.5,9363.7,75930000.0
2005-05-31,9427.1,9472.4,9421.4,9466.8,130217000.0
2005-06-01,9550.8,9551.0,9444.1,9455.4,134709000.0
2005-06-02,9539.7,9587.4,9519.4,9542.4,122193000.0
2005-06-03,9497.7,9560.8,9487.1,9550.7,112408000.0
2005-06-06,9449.4,9497.1,9443.0,9480.7,104000000.0
2005-06-07,9535.5,9537.3,9465.1,9473.7,149482000.0
2005-06-08,9487.7,9513.3,9458.3,9499.1,132603000.0
2005-06-09,9494.0,9495.6,9444.9,9459.1,123188000.0
2005-06-10,9561.5,9574.0,9526.0,9536.3,125890000.0
2005-06-13,9579.2,9579.4,9526.7,9564.0,108911000.0
2005-06-14,9614.4,9617.8,9543.8,9565.5,111544000.0
2005-06-15,9563.6,9643.5,9555.8,9632.4,153622000.0
2005-06-16,9624.7,9642.2,9579.5,9593.4,133935000.0
2005-06-17,9682.3,9706.2,9617.1,9633.2,176572000.0
2005-06-20,9659.5,9671.3,9633.9,9670.9,107511000.0
2005-06-21,9712.5,9713.4,9666.1,9688.3,134697000.0
2005-06-22,9726.2,9752.9,9698.2,9717.1,139465000.0
2005-06-23,9769.6,9779.4,9725.8,9727.4,125624000.0
2005-06-24,9677.4,9712.8,9664.7,9696.0,148921000.0
2005-06-27,9622.9,9644.9,9590.7,9629.7,203490000.0
2005-06-28,9682.5,9685.9,9624.1,9638.1,164722000.0
2005-06-29,9769.2,9796.9,9714.3,9719.8,159670000.0
2005-06-30,9783.2,9815.5,9746.9,9760.8,171555000.0
2005-07-01,9829.1,9829.1,9727.9,9731.0,144458000.0
2005-07-04,9815.0,9817.3,9789.4,9808.3,84605000.0
2005-07-05,9807.4,9814.9,9766.1,9805.8,119970000.0
2005-07-06,9832.5,9849.5,9811.5,9824.9,150347000.0
2005-07-07,9644.4,9802.5,9399.3,9799.7,371852000.0
2005-07-08,9793.2,9794.7,9691.3,9742.3,162053000.0
2005-07-11,9876.3,9878.7,9819.6,9831.1,157999000.0
2005-07-12,9873.4,9904.2,9841.6,9904.2,146402000.0
2005-07-13,9937.8,9938.6,9874.5,9880.6,172227000.0
2005-07-14,9965.2,9996.4,9944.1,9949.2,175889000.0
2005-07-15,9943.8,9983.5,9920.5,9961.1,153017000.0
2005-07-18,9961.0,9981.6,9927.5,9944.8,111858000.0
